id	string
1802321	宝物商人カイザーの状態はどうだった？
1802322	キケン スウチ ジョウショウ
1802323	私に刃向かう貴様は何者だ！
1802326	ネルバ オークが次第に勢力を拡げつつある。やつらを倒すのだ！
1802327	監視者
1802328	ネルバ種族を倒して、ネルバ臨時監獄のカギを手に入れたのですね！
1802330	分身体
1802331	準備が完了したら話しかけてくれ。
1802332	よし！早く次の場所に行こう！
1802333	さあ！早く次の場所に行こう！
1802334	装置が破壊された！急いで次の場所へ！
1802335	やるな！今回も準備が完了したら話しかけてくれ。
1802336	準備はできたか？なら俺に話しかけてくれ。
1802337	あの中から不吉な気を感じる．．．しっかりと備えてから俺に話しかけてくれ。
1802338	よくやった！素晴らしい実力だな！
1802339	絶対に退けない．．．
1600063	ガイナーク戦争状態
1802340	思っていた以上に強い！しばらく身を隠すべきか．．．
1600064	30秒間、被害状況モニタリングを開始します
1600065	残り時間25秒
1600066	ガイナーク平和状態
1600067	残り時間20秒
1600068	残り時間15秒
1600069	残り時間10秒
1600070	残り時間5秒
1600071	デーモニック システムの稼働を開始します
533911	ハーデルとの会話
533912	古代の亡霊を倒す
533901	|Lv.85以上| 忘れられし存在に対抗せよ
533902	|Lv.85以上| 忘れられし存在に対抗せよ(進行中)
533903	|Lv.85以上| 忘れられし存在に対抗せよ(完了)
533904	|Lv.85以上| 忘れられし存在に対抗せよ
1802341	ダンスタイム！ノリノリなダンスを踊りましょう！
1802342	9周年の楽器を着用してください。楽器は隣にいるエンジェル キャットから手に入ります。
16211701	チャージ状態
1802324	混沌の力を欲する者よ 近う寄れ．．．
1802325	力を欲するならば 混沌の代理人と話を交わすのだ
1600072	50秒間、被害状況モニタリングを開始します。
1600073	残り時間40秒
1600074	残り時間35秒
1600075	残り時間30秒
1802343	カモフラージュ
1802344	ハイドが解けたな！うおおっ！
1802345	うおお．．．私の恨みをはらしてくれ！
1802346	仲間を助けに来た！
1600076	残り時間45秒
11505	$s1がシーゲル フェニックス ナイトの英雄になりました。おめでとうございます。
11506	$s1がシーゲル ヘル ナイトの英雄になりました。おめでとうございます。
11507	$s1がシーゲル エヴァス テンプラーの英雄になりました。おめでとうございます。
11508	$s1がシーゲル シリエン テンプラーの英雄になりました。おめでとうございます。
11509	$s1がティール デュエリストの英雄になりました。おめでとうございます。
11510	$s1がティール ドレッドノートの英雄になりました。おめでとうございます。
11511	$s1がティール タイタンの英雄になりました。おめでとうございます。
11512	$s1がティール グランド カバタリの英雄になりました。おめでとうございます。
11513	$s1がティール マエストロの英雄になりました。おめでとうございます。
11514	$s1がティール ドゥーム ブリンガーの英雄になりました。おめでとうございます。
11515	$s1がオーセル アドベンチャラーの英雄になりました。おめでとうございます。
11516	$s1がオーセル ウィンド ライダーの英雄になりました。おめでとうございます。
11517	$s1がオーセル ゴースト ハンターの英雄になりました。おめでとうございます。
11518	$s1がオーセル フォーチュン シーカーの英雄になりました。おめでとうございます。
11519	$s1がユール サジタリウスの英雄になりました。おめでとうございます。
11520	$s1がユール ムーンライト センティネルの英雄になりました。おめでとうございます。
11521	$s1がユール ゴースト センティネルの英雄になりました。おめでとうございます。
11522	$s1がユール トリックスターの英雄になりました。おめでとうございます。
11523	$s1がフェオ アークメイジの英雄になりました。おめでとうございます。
11524	$s1がフェオ ソウル テイカーの英雄になりました。おめでとうございます。
11525	$s1がフェオ ミスティック ミューズの英雄になりました。おめでとうございます。
11526	$s1がフェオ ストーム スクリーマーの英雄になりました。おめでとうございます。
11527	$s1がフェオ ソウル ハウンドの英雄になりました。おめでとうございます。
11528	$s1がイース ハイエロファントの英雄になりました。おめでとうございます。
11529	$s1がイース ソード ミューズの英雄になりました。おめでとうございます。
11530	$s1がイース スペクトラル ダンサーの英雄になりました。おめでとうございます。
11531	$s1がイース ドミネーターの英雄になりました。おめでとうございます。
11532	$s1がイース ドゥーム クライヤーの英雄になりました。おめでとうございます。
11533	$s1がウィン アルカナ ロードの英雄になりました。おめでとうございます。
11534	$s1がウィン エレメンタル マスターの英雄になりました。おめでとうございます。
11535	$s1がウィン スペクトラル マスターの英雄になりました。おめでとうございます。
11536	$s1がエアロ カーディナルの英雄になりました。おめでとうございます。
11537	$s1がエアロ エヴァス セイントの英雄になりました。おめでとうございます。
11538	$s1がエアロ シリエン セイントの英雄になりました。おめでとうございます。
1010330	血盟名声値 500を獲得しました。
1802347	追加経験値を獲得しました。
14211701	4つの発電装置を稼働させなければなりません。
14211702	発電装置を守りましょう！
14211703	$s1が大砲に充電をしました！
14211704	発電装置を使用して大砲に充電しなければなりません
14211705	リンドビオルから強力な気が感じられます
14211706	巨大な竜巻が現れました
14211707	リンドビオルが力を溜め終わるまであと$s1分です
14211708	リンドビオルが墜落しました！
14211709	リンドビオルが着陸しました！
14211710	発電装置をターゲットして連鎖スキルを使ってください
14211711	発電装置が破壊されました！
14211712	追跡者
14211713	突進型
14211714	妨害者
14211715	栄光の勇者たちが邪悪な風竜リンドビオルを倒しました！
1802348	こんなにたくさんの学者や魔術師を見るのは初めてだ。
1802349	こんなことでも起こらなければ、あんな光景は二度と見られないだろう。
1802350	それだけ封印装置の稼働というのが難しく重要だということだろうか？
1802351	この戦いで多くの者が力を使い果たしました。
1802352	封印を維持するためには新しい魂が必要です。
1802353	丈夫には作られているが、この発電装置が被害を食い止められるかは．．．わからん。
1802354	ジェナイン様の提案で発電装置を作りましたが、今でも不安です。
1802355	リンドビオルがこちらに向かっているという知らせを聞いた。
1802356	あれを止められないだろうか？
1802357	現状では発電装置の周りに設置した大砲に頼るしかないのです。
1802358	神が我々を守ってくださると信じているからです。
1802359	発電装置が大砲とつながっています！
1802360	発電装置をつかんでいると充電スキルが発動します！
1802361	大砲を充電しないとリンドビオルを撃墜することはできません！
1802362	発電装置を守ってください！
1802363	発電装置が破壊されないようにしましょう！
1802364	リンドビオルの部下は私たちに任せてください！
1802365	早く発電装置を稼働させてください！
1300189	城主様、おめでとうございます。次元城主の支援ボックスをお渡しいたします。
1300190	城主様、申し訳ありません。彼らは城主様とは友好的ではないようです。
1300191	城主様、申し訳ありません。彼らとはお近づきにならない方がいいでしょう。
1300192	アデン城の城主様もたいへん喜ばれることでしょう。あなたのお気持ちは必ずお届けします。
1300193	失望してしまいました。好意を受け取らずルウン城を支援するとは、私たちのことを軽くお考えなのですね。あなたの意思はアデン城の城主様にお伝えしておきますので。
1300194	ルウン城の城主様もたいへん喜ばれることでしょう。あなたのお気持ちは必ずお届けします。
1300195	失望してしまいました。好意を受け取らずアデン城を支援するとは、私たちのことを軽くお考えなのですね。あなたの意思はルウン城の城主様にお伝えしておきますので。
1300196	次元の城の主になられたことをお祝いいたします。玉座の前で次元の管理者に会うことができます
1300197	次元の城を獲得するとは．．．城主様に差し上げるものがございます。
1300198	次元の英雄たちよ、次も更なる良い結果を期待しているぞ．．．
1300199	アデン城の英雄が次元の空間で大きな勝利を収めました。
1300200	ルウン城の英雄が次元の空間で大きな勝利を収めました。
1300201	アデン城の英雄が次元の空間で闇の力により大きな勝利を収めました。
1300202	ルウン城の英雄が次元の空間で闇の力により大きな勝利を収めました。
1300204	グルーディオ城の英雄が次元の空間で大きな勝利を収めました。
1300205	ディオン城の英雄が次元の空間で大きな勝利を収めました。
1300206	ギラン城の英雄が次元の空間で大きな勝利を収めました。
1300207	オーレン城の英雄が次元の空間で大きな勝利を収めました。
1300208	インナドリル城の英雄が次元の空間で大きな勝利を収めました。
1300209	ゴダード城の英雄が次元の空間で大きな勝利を収めました。
1300210	シュチュッツガルト城の英雄が次元の空間で大きな勝利を収めました。
1802366	4つの発電装置をすべて稼働させなければなりません。
1802367	仲間とともに、ここを守るためにはせ参じた！
1802368	ここらで退散するとしよう。
1802369	出でよ、カンプ！私を守れ！
1802370	出でよ、ベルロス！私を守れ！
1802371	クオオオオ！
1802372	我らエンブリオの邪魔をするとは！始末してやろう！
21001	|Lv.15以上| ウルフのペットを手に入れろ
21002	|Lv.15以上| ウルフのペットを手に入れろ(進行中)
21003	|Lv.15以上| ウルフのペットを手に入れろ(完了)
21004	|Lv.15以上| ウルフのペットを手に入れろ
1802373	アンタラスの暴走残り10分です。
1802374	アンタラスの暴走が始まりました。地形がうねり始めます。
1802375	ヴァラカスの暴走残り10分です。
1802376	ヴァラカスの暴走が始まりました。地形が燃え上がり始めます。
1300203	次元の空間効果が感じられます。
1802377	ティピアからオクタビスのクリスタルを獲得できます。
1802378	リンドビオルの動きを捕捉した。今ならリンドビオルと対決することができる。
1802379	発電装置にスキルを正しく使用しないと鱗は手に入らない。ジェナインと話してみるといい。
1802380	来年のリネージュ2についての願いをウィッシュ ツリーに書いてください！
1802381	サンタ コスチュームに変身したいんですか？ウィッシュ ツリーに願いを入力してください！
1802382	メリークリスマス～！
1802383	$s1がプレゼントをくれます。みんな集まってください。
1802384	もう私から受け取っているようですね。プレゼントは一つしか差し上げられないんですよ。
1802385	$s1には特別なプレゼントをあげましょう。さあどうぞ～
1802386	サンタクロースのプレゼントだよ～ホッホッホッ
1802387	ホッホッホッ。メリークリスマス！
1802388	そこのあなた～！イベントに参加してってよ！
1802389	どこまで覚えましたか？プレゼントをたくさんあげるから、スノー ポモナを育ててみなさい。
1802390	あれまあ。傷を治してくれる人はいないのかい？
1802391	今年も良い締めくくりを。ホッホッホッ！
1802392	来年もみんなが幸せでありますように。ホッホッホッ！
1802393	サンタ レディはいないのか？クリスマスなのに寂しいのう．．．
2000000	．．．ここが地上世界か？
2000001	危険な気を感じる．．．お嬢さまと坊ちゃんは一体どこに．．．
2000002	うぅ！地上人たちがこれほど強いとは。お嬢さまと坊ちゃんに私の存在を知らせなければ。
2000003	力が及ばなかったか！このまま諦めるわけにはいかない。地下世界に戻って力を充填してこよう。
2000004	ウルお嬢さま！どこにいらっしゃるのですか～！地下へお戻りになる時間でございます！
2000005	ベルダお嬢さま！ご主人さまがお待ちでございますよ。
2000006	クルドお坊ちゃま！屋敷へお戻りになる時間ですよ。どこにいらっしゃるのですか～？
2000007	地上人たちよ！これ以上の無礼は許さん！
2000008	地上人たちよ！ノルハンドの強大な力を味わわせてやる！
2000009	地上人たちよ！来た道を戻る時がきたようだ。
2000010	クリスマスの祝福1段階が適用されます。
2000011	クリスマスの祝福2段階が適用されます。
2000012	クリスマスの祝福3段階が適用されます。
2000013	クリスマスの祝福4段階が適用されます。
2000014	クリスマスの祝福5段階が適用されます。
2000015	何だよ！あっち行け！ツリー装飾は俺のもんだ！
2000016	新たな支配者よ、本能へ身を委ね真の力を追求するのだ！
2000017	古のカルティアの迷宮の未知の力を得た者には大いなる助けとなるだろう。
2000018	敵から保護のクリスタルを守れ！
2000019	カルティアのエナジーを味わうがいい！
2000020	まだ哀悼を捧げられません。しばらくしてから再度お試しください。
2000021	海賊王ウザンカの墓碑から離れているため哀悼を捧げられません。
2000022	海賊王ウザンカに哀悼の意を捧げます。
2000023	久しぶりに勝負だ！
2000024	うわぁ！痛い！勘弁してくれ！
2000025	ウザンカ様が久しぶりに戻ったというのに、なんという態度だ！
2000026	カルティアの迷宮から未知の力を得ました。
2000027	カルティアの迷宮から強力な未知の力を得ました。
2000028	あなたの活躍を楽しみにしていよう。
2000029	あなたの真の力を見ました。私の面倒を見てください。
2000030	私のすべてをマスターに捧げます。
2000031	その運命もここまでのようだな．．．
2000032	巨人族ではない種族から巨人族のエナジーを感じるとは興味深い存在だ！
2000033	興味深い存在よ カジンとベリンどちらかを制圧すれば#残りの一人もお前に服従するだろう
2000034	古のカルティアの迷宮は 始まりも終わりもすべて#古のカルティアの記録に込められている
2000035	まさか海賊王ウザンカ様を知らないのか？
2000036	海賊王ウザンカ様はな、一時はこの話せる島の支配者だったのさ。
2000037	当時はお前みたいなやつなぞウザンカ様の相手にもならんかったぞ。
2000038	破滅の女神シーレンが突然復活したせいで、エ サギラが話せる島に堕落して全てが終わってしまったがな。
2000039	あの出来事さえなければ、話せる島は今もこのウザンカ様が支配していただろう。
2000040	ああ、当時が懐かしい．．．
2000041	お前、まだ行かずにオレ様の話を聞いていたのか？
2000042	お．．．ど．．．どうもな。
2000043	オレ様の話も聞いてくれたのに、手ぶらでは送り出せん。
2000044	お前にだけ簡単には手に入らない特別な物をやろう。アデンの歴史上、最も価値のある物だ。
2000045	お前のカバンに入れておいたぞ。大事にしろよ。
2000046	久しぶりにしゃべりすぎて疲れてきたな。
2000047	あとは支配者だけ残りましたね。早く捕まえて終えましょう。
2000048	みなさん弱化魔法の時に氷の破片に気をつけてください。
2000049	ふあ～眠い。早く捕まえて寝ないと。
2000050	無駄なことはやめて、さっさと片づけましょう。
2000051	気をつけて始めましょう！ゴーゴー！
2000052	い、痛すぎる．．．ヒールください、ヒール！
2000053	強化魔法がなくなりました！くださ～い！
2000054	パターン2のスタートですね。ボスが強化魔法をもらえなくしましょう！
2000055	最後のパターン3です。保護のクリスタル集中攻撃です。
2000056	早く！クリスタル攻撃だ！
2000057	ヒール！ヒール！ヒールをくれってばー！
2000058	何でオレだけ殴るんだ！
2000059	よし！ヒールするぞ～今日に限ってやたらと忙しいな！
2000060	さっさと倒してご飯食べにいきましょう～。
2000061	AIがよすぎるよ～捕まえろってのか？やめろってのか？
2000062	新たな支配者様に忠誠を誓います。
2000063	この供物箱は私たちの小さな誠意です。
2000064	シーレンの叫び：お前の力は私が吸収してやろう
2000065	下等なやつらをすべて倒せ！
2000066	私が新たな支配者だ！
2000067	シーレン様に逆らう下賤な者には死あるのみ
2000068	ゼルマン様が本来の姿を取り戻せるか？
2000069	今こそ我々は力の論理を受け入れて、シーレンに復讐する力を持つべきである！
2000070	偉大なる指導者ゼルマンの石像を探し、次の道へと導いてもらうのだ
2000071	新しい力に見合ったスキルを準備しなくてはならない
2000072	今日できなかった話は今度聞かせてくれ。また会おう。
2000073	忠実な商人
2000074	$s1様を助けられる限界に達しました。ここで私は下がらせて頂きます。
2000075	かき氷食べた～い。材料を10個ずつ持ってきたら甘いかき氷を1個作ってあげるよ！
2000076	甘いかき氷を30個持ってきたら、水着をあげる！材料も集めてね！
2000077	ルンルン。私の水着とっても可愛いでしょ？日焼けしちゃおうかな？！ウフ！
2000078	ありがとう！またヨロシクね！
2000079	おいおい、どうしたんだ？材料が足りないぞ！？
2000080	うわぁぁぁぁ！ゾンビだ！ゾンビが出たぞ！
2000081	うわぁ！誰でもいいからゾンビを退治してください。
2000082	ゾンビに噛まれた．．．誰か助けて．．．
2000083	我々を救ってくれる英雄はどこに．．．
2000084	アインハザードよ．．．我らを救いたまえ．．．
2000085	ゾンビたちを止めるためにはこの守護のクリスタルを守らなければなりません。
2000086	汚らわしいシーレンの創造物たち．．．ゾンビを止めなければ村が大変なことになる。
2000087	守護のクリスタルを守っているため戦闘に参加できない。誰でもいいからゾンビを倒してくれ！
2000088	グルーディオ城の村にゾンビが押し寄せてきます！
2000089	アデン城の村にゾンビが押し寄せてきます！
2000090	シュチュッツガルド城の村にゾンビが押し寄せてきます！
2000091	話せる島の村にゾンビが押し寄せてきます！
2000092	混沌と闇の時期になりました。私が闇へと導いてさしあげましょう。
2000093	この恐るべき疫病の力であなたを無法者に変えて差しあげましょう。
2000094	平和ボケした無力なヒューマンたちに疫病の恐怖を！あなたがその手で広めるのです。
2000095	私の力は種族繁栄のためゼルマンにのみ使います。同じ種族を制圧することはできません。
2000096	敵を迎え撃つ準備はできましたか？
2000097	話せる島の村周辺に海賊王ウザンカの気が漂っている。
2000098	ドワーフ救出
2000099	兵士を支援
2000100	ビッグ ヴェリエーション ワーム退治
2000101	紫色の亀裂を分析
85001	時代は新たな英雄を求めている：アデン
85002	時代は新たな英雄を求めている：アデン(進行中)
85003	時代は新たな英雄を求めている：アデン(完了)
85004	時代は新たな英雄を求めている：アデン
85101	時代は新たな英雄を求めている：ルウン
85102	時代は新たな英雄を求めている：ルウン(進行中)
85103	時代は新たな英雄を求めている：ルウン(完了)
85104	時代は新たな英雄を求めている：ルウン
85010	アデン城の外郭が腐食性化合物によって弱化されました。
85011	外郭に変化はありません。もう一度、腐食性化合物を使いましょう。
85012	もう使う必要はありません。
85013	何の変化もないようです。
85014	バリスタが1つ修理されました。
85015	バリスタが2つ修理されました。
85016	バリスタが3つ修理されました。
85017	バリスタが4つ修理されました。
85018	すべてのバリスタが修理されました。次のミッションを確認しましょう。
85019	アデンの守護者により刻印石が活性化されました。
85020	聖物の力により刻印石の活性化が拒否されました。もう一度トライしましょう。
85021	戦争は始まっているというのに攻城装備が壊れるなんて．．．
85022	こんな装備で戦い続けられるか？支援が必要だ。
85023	君の持っている修理道具なら直せそうだけどな？
85024	これでバリスタが使える！試しに使ってみよう！
85025	ちゃんと動いてるよな？大丈夫だよな？
85026	バリスタの修理に失敗して破壊されました。
85110	ルウン城の外郭が腐食性化合物によって弱化されました。
85111	外郭に変化はありません。もう一度、腐食性化合物を使いましょう。
85119	神の祭壇により刻印石が活性化されました。
85201	光の印章、モンスターのリーダーを狙え
85202	光の印章、モンスターのリーダーを狙え(進行中)
85203	光の印章、モンスターのリーダーを狙え(完了)
85204	光の印章、モンスターのリーダーを狙え
85301	光の啓示、エリート モンスターの退治
85302	光の啓示、エリート モンスターの退治(進行中)
85303	光の啓示、エリート モンスターの退治(完了)
85304	光の啓示、エリート モンスターの退治
85401	光の憤怒、エリート モンスターの本拠地掃討
85402	光の憤怒、エリート モンスターの本拠地掃討(進行中)
85403	光の憤怒、エリート モンスターの本拠地掃討(完了)
85404	光の憤怒、エリート モンスターの本拠地掃討
85501	光の審判、エリート モンスター リーダーに勝利せよ
85502	光の審判、エリート モンスター リーダーに勝利せよ(進行中)
85503	光の審判、エリート モンスター リーダーに勝利せよ(完了)
85504	光の審判、エリート モンスター リーダーに勝利せよ
85601	光の審判、リーダーの息の根を止めろ
85602	光の審判、リーダーの息の根を止めろ(進行中)
85603	光の審判、リーダーの息の根を止めろ(完了)
85604	光の審判、リーダーの息の根を止めろ
1802394	サポート相談所ではテレポートできません。
1120214	アエンキネル(レベル81)
1120215	アエンキネル(レベル81)
1120216	アエンキネル(レベル81)
1120217	アエンキネル(レベル81)
1120218	アエンキネル(レベル82)
1120219	アエンキネル(レベル84)
1120220	タクラカン(レベル89)
1120221	トルンバ(レベル89)
1120222	ドーパゲン(レベル89)
1120223	グラキエス(レベル85)
1120224	グラキエス(レベル88)
1120225	アナイス(レベル84)
1120226	ギガンティック ゴーレム(レベル76)
1120227	メイズの看守(レベル83)
1120228	メイズの警備隊長(レベル83)
1120229	ダルネルス(レベル84)
1120230	キエチ(レベル84)
1120231	ティアーズ(レベル84)
1120232	エメラルド ホーン(レベル84)
1120233	ダスト ライダー(レベル84)
1120234	ブリーディング フライ(レベル84)
1120235	ブラック ダガー ウィング(レベル84)
1120236	シャドウ サマナー(レベル84)
1120237	スパイク スラッシャー(レベル84)
1120238	マッスル ボンバー(レベル84)
1120239	ドレイク ロード(レベル85)
1120240	ベヒモス リーダー(レベル85)
1120241	ドラゴン ビースト(レベル85)
1120242	ドラゴン ビースト(レベル85)
1120243	キメリアン(レベル92)
1120244	キメリアン(レベル90)
1120245	キメリアン(レベル95)
1120246	トゥランクラス(レベル98)
1120247	ゲオルギオス(レベル97)
1120248	アンゲロス(レベル97)
1120249	テオパニス(レベル97)
1120250	ステレゴス(レベル97)
1120251	タリクロム(レベル98)
1120252	マイカリア(レベル97)
1120253	エバンゲロス(レベル97)
1120254	ソティリス(レベル97)
1120255	ラザロス(レベル97)
1120256	ハルナークの亡霊(レベル87)
1120257	ハルナーク ゴースト(レベル88)
1120258	アフロス(レベル94)
1120259	スパシア(レベル94)
1120260	アイサロク(レベル20)
1120261	オーバーシーアー(レベル10)
1120262	トラザン(レベル88)
1120263	ラチキオス(レベル87)
1120264	ラチキオス(レベル87)
1120265	ラチキオス(レベル89)
1120266	ラチキオス(レベル89)
1120267	ラチキュース(レベル88)
1120268	ラチキュース(レベル88)
1120269	ラチキュース(レベル90)
1120270	ラチキュース(レベル90)
1120271	エマムビーピー(レベル98)
1120272	キエチ(レベル98)
1120273	ミカエロ(レベル98)
1120274	パン ディルエム(レベル89)
1120275	ブラッディミル(レベル59)
1120276	ラゼアス(レベル62)
1120277	バロン(レベル66)
1120278	ケン(レベル70)
1120279	天宮のアーチャー リーダー(レベル72)
1120280	天宮の帝王(レベル75)
1120281	天宮の女神(レベル75)
1120282	フロン(レベル97)
1120283	フロン(レベル97)
1120284	エクセンシオ(レベル45)
1120285	メラシオ(レベル45)
1120286	メルテス(レベル45)
1120287	アイサロク(レベル10)
1120288	オーバーシーアー(レベル20)
1120289	すすり泣くユイ(レベル92)
1120290	臆病者のムークシュ(レベル93)
1120291	盲目のホルナピ(レベル96)
1120292	アングリー マスター キネン(レベル94)
1120293	暗闇のレシンダ卿(レベル95)
1120294	魔法戦士コニャール(レベル96)
1120295	魔法戦士コニャール(レベル96)
1120296	魔法戦士コニャール(レベル96)
1120297	待ちのオーエントゥマック(レベル96)
1120298	フリント(レベル97)
1120299	ハーフ(レベル97)
1120302	アフロス(レベル94)
1120303	スパシア(レベル98)
1120304	スパシア(レベル98)
1120305	アウトレイジ スパシア(レベル98)
1120306	アイリス(レベル43)
1120307	ゴヤ(レベル43)
1120308	漆黒の女王(レベル88)
1120309	メリッサ(レベル96)
1120310	イサドラ(レベル96)
1120311	ゲオルギオス(レベル97)
1120312	エマムビーピー(レベル98)
1120313	ジェラカ(レベル88)
1120314	フェリーネ(レベル93)
1120315	カリオス(レベル98)
1120316	死のギロチン(レベル97)
1120317	監視責任者ホウファン(レベル97)
1120318	狂気のクルック(レベル97)
1120319	処刑場の監視者ギロチン(レベル97)
1120320	死のギロチン(レベル97)
1120321	スピキューラ ザ ゼロ(レベル96)
1120322	ギガンティック ゴーレム(レベル96)
1120323	クイーン アント(レベル92)
1120324	オルフェン(レベル92)
1120325	アナキム(レベル92)
1120326	リリス(レベル92)
1120327	ネルバ族長トゥラカン(レベル99)
1120328	クロゲル(レベル99)
1120329	テバード(レベル99)
1120330	テガペ(レベル99)
1120331	テジャカル(レベル99)
1120332	テオール(レベル99)
1120333	ダルタニアン変異体(レベル86)
1120334	庭園の戦士長(レベル93)
1120335	スピキューラ マイナス(レベル95)
1802395	うわあああっ！
1802396	う．．．動かすんじゃない、監督官が見てるぞ．．．
1802397	ククク．．．私が奴隷に見えるのか？
1802398	やるな。だが今回は難しいだろう。よく探してみるんだ。
1802399	私と争うということは容易ではないぞ！
1802400	動力を集めて実験体による実験を続けるのだ！スルリ．．．
1802401	魔法陣の動力が最大まで上昇しました。
1802402	おかげで命拾いしました！
1802403	ついにベレスの魔法から解放されたんだ！
1802404	ありがとうございます。このご恩をどうやってお返しすれば！
1802405	モンスターになってしまう前に解放されて本当に良かった！
1802406	元の姿に戻ったぞ！
1802407	良かった、モンスターにならなくて済んだ！
1802408	魔法陣が正常稼働の状態になりました。
1802409	魔法陣の異常が感知されました。
1802410	幻覚のケペンシスが現れました。
1802411	オアシスの幻想が現れました。
1802412	オアシスの幻影が現れました。
1802413	強力で危険な気が感じられます。
1802414	$s1$s2ケペンシスの力が感じられます。
1802415	$s1、15秒後にドゥーム シュリーカーが爆発します。
1802416	魔法陣異常
1802417	実験体になった奴隷の元の姿を探してください！
1802418	突然攻撃を受ける危険がある場所です。注意してください！
1802419	$s1、私を救出してくださってありがとうございます。幸運が訪れますよう．．．
1802420	う．．．ああ．．．
1802421	俺の体．．．どうなってしまったんだ？
1802422	微弱ですが私の能力を受け取ってください。
1802423	$s1！私を苦しめた代価．．．必ずや返すぞ．．．
1802425	もう怒ったぞ～
1802426	魔法陣に向かって走れ！
1300300	血盟アカデミーに加入しましょう。アカデミーについての情報はパワーウィキや自由掲示板で確認できます。アカデミーに加入すれば私がプレゼントを差し上げます。私はグルーディオ村のゲートキーパーの近くにいます。
1300301	アカデミーに加入すると追加経験値報賞を得ることができます。アカデミーについての情報はパワーウィキや自由掲示板で確認できます。グルーディオ村のゲートキーパーの近くにいますのでアカデミーに加入して私を訪ねてください。
1802427	いでよ我が分身、私を守るのだ！
1802428	こいつからは悪の気が感じられませんね。私が相手しますから、あなたは他のベレスの分身を攻撃してください！
1802429	私は支援軍を募ってきますので、その間ヘルバウンドのデーモンたちを倒していてください。
1802430	支援軍を募集している間、モンスターを退治してくれたのですね。報賞を差し上げますのでどうぞこちらへ。
1802431	クアアアァァ、真のベレス様の力を味わいたいようだな！
1802432	クアアアァァ、鋼鉄の城の守護者ダリオン様の力を味わいたいようだな！
1802433	今回は身を引いてやる。次はこうはいかんぞ！
1802434	ヘルバウンドの創造者ベレス様の力を味わうがいい！
1802435	手下ども、現れよ！鋼鉄の城の守護者ダリオン様の力を見せてやる！
545501	|Lv.99以上| エリキアの手紙
545502	|Lv.99以上| エリキアの手紙(進行中)
545503	|Lv.99以上| エリキアの手紙(完了)
545504	|Lv.99以上| エリキアの手紙
545521	ヘルバウンドに移動する場合は、私の後ろにあるワープゲートを作動させてください。
545522	任務を受ける準備はできましたか？もたもたしていられませんよ。
545601	|Lv.99以上| 解放作戦
545602	|Lv.99以上| 解放作戦(進行中)
545603	|Lv.99以上| 解放作戦(完了)
545604	|Lv.99以上| 解放作戦
545611	捕らわれた人々を解放する
545621	彼らが無事だといいんだが．．．
545622	本当に立派なことをやってくださいましたね！
545701	|Lv.99以上| ケペンシスの幻影
545702	|Lv.99以上| ケペンシスの幻影(進行中)
545703	|Lv.99以上| ケペンシスの幻影(完了)
545704	|Lv.99以上| ケペンシスの幻影
545711	砂漠の飢えを体験
545712	幻影モンスターとの遭遇
545713	幻影モンスターの退治
545721	信頼の置ける仲間と一緒に行くのがいいでしょう！
545722	幻想だと．．．やはり蜃気楼の丘と呼ばれるだけの事はある。
545801	|Lv.99以上| 熱砂の採石場へ
545802	|Lv.99以上| 熱砂の採石場へ(進行中)
545803	|Lv.99以上| 熱砂の採石場へ(完了)
545804	|Lv.99以上| 熱砂の採石場へ
545811	進化したモンスターの退治
545821	この程度ならできるだろ？さあ動け動け！
545822	そろそろ俺も動いてみるかな？
545901	|Lv.99以上| 誤った欲望
545902	|Lv.99以上| 誤った欲望(進行中)
545903	|Lv.99以上| 誤った欲望(完了)
545904	|Lv.99以上| 誤った欲望
545921	ベレスを倒しましょう。ヘルバウンドを救うのです。
77501	|Lv.99以上| 混沌の欠片回収
77502	|Lv.99以上| 混沌の欠片回収(進行中)
77503	|Lv.99以上| 混沌の欠片回収(完了)
77504	|Lv.99以上| 混沌の欠片回収
77521	混沌の欠片はヘルバウンドのベレスの魔法陣熱砂の採石場の地域で手に入れることができます。
77522	お疲れ様でした！集めてくれた混沌の欠片は、ベレスをおびき出すのに使うつもりです。
546101	|Lv.99以上| 隠されし力を引き出した者
546102	|Lv.99以上| 隠されし力を引き出した者(進行中)
546103	|Lv.99以上| 隠されし力を引き出した者(完了)
546104	|Lv.99以上| 隠されし力を引き出した者
546121	君が背負う運命の重みは、たえられる程のものなのかい？
546122	もう始まりだということを忘れるなよ。
546123	キャラクター情報ウィンドウでアビリティ ウィンドウを活性化させて\\n｢ポイント変換｣ボタンを押すと、獲得したSPをアビリティ ポイントに変換できます。
546151	リオネル ハンターの手紙が届きました。\\nクエスチョン マークをクリックして内容を確認してください。
1802436	間もなく強力な爆発が起こります。
1802437	アモスの結束力を見せる時だ！周囲のアモスたちよ、力を集めるのだ！
1802438	うわっ！オーバーヒートだ！
1802439	ティール．．．うわぁっ！ディスオーダーの分身出現！
1802440	魔法陣1区域：1段階進行
1802441	魔法陣1区域：2段階進行
1802442	魔法陣2区域：1段階進行
1802443	魔法陣2区域：2段階進行
1802444	ラヴィのボス
1802445	ラヴィシスのボス
1802446	次なる進化を遂げたモンスターが$s1の力に反応します。
1802447	笑わせるわ！消え失せるがいい！
14211716	ベレス登場
14211717	ダリオン登場
1120336	ベレス(レベル99)
